source,species,lon,lat
eBird,Amazona auropalliata,-89.221845,13.684639
eBird,Amazona auropalliata,-84.1230869,9.9117438
eBird,Amazona auropalliata,-84.1634,15.0219
eBird,Amazona auropalliata,-89.2234468,13.677909
eBird,Amazona auropalliata,-88.6348629,13.3267377
eBird,Amazona auropalliata,-85.2816296,11.1182752
eBird,Amazona auropalliata,-89.1420203,13.6867489
eBird,Amazona auropalliata,-93.8084848,15.9321665
eBird,Amazona auropalliata,-85.8086801,10.4001675
eBird,Amazona auropalliata,-85.9795189,11.3451697
eBird,Amazona auropalliata,-84.9902129,10.730582
eBird,Amazona auropalliata,-84.9892593,10.7034249
eBird,Amazona auropalliata,-87.4132025,12.8257431
eBird,Amazona auropalliata,-93.6708069,15.8538158
eBird,Amazona auropalliata,-85.257318,10.5139632
eBird,Amazona auropalliata,-87.5125837,13.2796282
eBird,Amazona auropalliata,-85.5881739,10.5845901
eBird,Amazona auropalliata,-84.68708,11.03031
eBird,Amazona auropalliata,-86.275802,16.414237
eBird,Amazona auropalliata,-89.5362884,14.2960796
eBird,Amazona auropalliata,-85.04276,10.14134
eBird,Amazona auropalliata,-85.6506526,10.5903087
eBird,Amazona auropalliata,-85.8974648,16.4839914
eBird,Amazona auropalliata,-85.952611,11.7006826
eBird,Amazona auropalliata,-85.9519941,11.9322617
eBird,Amazona auropalliata,-85.88725,16.45002
eBird,Amazona auropalliata,-85.6814718,10.6231546
eBird,Amazona auropalliata,-85.0969434,10.6083913
eBird,Amazona auropalliata,-84.645187,9.800683
eBird,Amazona auropalliata,-84.6392984,9.6221467
eBird,Amazona auropalliata,-84.63303,9.778941
eBird,Amazona auropalliata,-89.208688,13.7144052
eBird,Amazona auropalliata,-85.3491,15.2621
eBird,Amazona auropalliata,-86.2676793,12.0129822
eBird,Amazona auropalliata,-90.5953217,13.9227374
eBird,Amazona auropalliata,-85.5581331,10.7042977
eBird,Amazona auropalliata,-84.5186135,9.7283846
eBird,Amazona auropalliata,-83.6791667,12.3363889
eBird,Amazona auropalliata,-84.6272349,9.7613098
eBird,Amazona auropalliata,-89.23756,13.66879
eBird,Amazona auropalliata,-85.5108404,11.4511722
eBird,Amazona auropalliata,-91.6104318,14.5987265
eBird,Amazona auropalliata,-89.036808,13.3572203
eBird,Amazona auropalliata,-86.0320365,11.3890938
eBird,Amazona auropalliata,-83.7732062,15.2633673
eBird,Amazona auropalliata,-84.1983175,15.5239677
eBird,Amazona auropalliata,-85.0153372,10.1228682
eBird,Amazona auropalliata,-85.6842184,10.6163214
eBird,Amazona auropalliata,-85.7246017,10.5460824
eBird,Amazona auropalliata,-87.5050735,13.288984
eBird,Amazona auropalliata,-84.6014214,9.5744083
eBird,Amazona auropalliata,-85.334166,10.3833955
eBird,Amazona auropalliata,-84.9021828,10.3812888
eBird,Amazona auropalliata,-91.61843,14.59439
eBird,Amazona auropalliata,-87.3617792,13.2218648
eBird,Amazona auropalliata,-85.2623177,10.4278844
eBird,Amazona auropalliata,-84.89989,10.03057
eBird,Amazona auropalliata,-89.1955841,13.7315269
eBird,Amazona auropalliata,-86.1815,11.9497
eBird,Amazona auropalliata,-85.2339238,10.2530689
eBird,Amazona auropalliata,-85.864781,11.765429
eBird,Amazona auropalliata,-85.929015,11.899057
eBird,Amazona auropalliata,-87.6530135,13.294424
eBird,Amazona auropalliata,-84.0894252,9.9462406
eBird,Amazona auropalliata,-85.3391552,10.4628382
eBird,Amazona auropalliata,-85.0516677,11.1783177
eBird,Amazona auropalliata,-84.9410963,11.1538138
eBird,Amazona auropalliata,-85.8677244,10.3879122
eBird,Amazona auropalliata,-85.3393734,10.3425919
eBird,Amazona auropalliata,-85.339613,10.344049
eBird,Amazona auropalliata,-85.1639557,10.2784376
eBird,Amazona auropalliata,-84.6177535,9.8178056
eBird,Amazona auropalliata,-84.5951128,9.7564883
eBird,Amazona auropalliata,-92.8291351,15.4142464
eBird,Amazona auropalliata,-84.621347,9.762114
eBird,Amazona auropalliata,-88.8888788,13.2966159
eBird,Amazona auropalliata,-92.1015859,14.5022475
eBird,Amazona auropalliata,-85.6685972,11.0352227
eBird,Amazona auropalliata,-87.496984,12.9903822
eBird,Amazona auropalliata,-85.20278,10.47891
eBird,Amazona auropalliata,-85.6492317,10.5946397
eBird,Amazona auropalliata,-85.59949,10.890911
eBird,Amazona auropalliata,-85.611925,10.850845
eBird,Amazona auropalliata,-89.2197159,13.7091982
eBird,Amazona auropalliata,-84.6103048,15.8496272
eBird,Amazona auropalliata,-84.6680689,15.8474804
eBird,Amazona auropalliata,-84.1619253,15.6577319
eBird,Amazona auropalliata,-83.3934832,15.2266157
eBird,Amazona auropalliata,-85.73543,10.34742
eBird,Amazona auropalliata,-87.1011114,13.0240426
eBird,Amazona auropalliata,-85.0564849,11.1957049
eBird,Amazona auropalliata,-87.4001241,12.8702965
eBird,Amazona auropalliata,-91.1299932,14.5215249
eBird,Amazona auropalliata,-89.475376,14.227669
eBird,Amazona auropalliata,-84.6194458,9.7712612
eBird,Amazona auropalliata,-89.2408048,13.6936652
eBird,Amazona auropalliata,-93.6781025,15.8694061
eBird,Amazona auropalliata,-90.5389443,14.6627201
eBird,Amazona auropalliata,-85.6513882,11.0095582
eBird,Amazona auropalliata,-85.6869972,11.0243149
eBird,Amazona auropalliata,-85.2444649,10.243945
eBird,Amazona auropalliata,-85.1545572,10.1885919
eBird,Amazona auropalliata,-85.1491928,10.1794513
eBird,Amazona auropalliata,-85.147047,10.1895042
eBird,Amazona auropalliata,-85.7918,15.98
eBird,Amazona auropalliata,-84.8450012,15.6745912
eBird,Amazona auropalliata,-89.2115972,13.6788225
eBird,Amazona auropalliata,-85.7345045,11.0375749
eBird,Amazona auropalliata,-90.54887,13.91965
eBird,Amazona auropalliata,-85.0152862,10.1222609
eBird,Amazona auropalliata,-87.50321,17.45507
eBird,Amazona auropalliata,-85.8636045,11.7287053
eBird,Amazona auropalliata,-87.0828487,13.2796324
eBird,Amazona auropalliata,-84.5985246,9.6487098
eBird,Amazona auropalliata,-85.6088108,10.8636528
eBird,Amazona auropalliata,-86.006014,11.37122
eBird,Amazona auropalliata,-90.5534613,14.6543853
eBird,Amazona auropalliata,-85.33409,10.3834166
eBird,Amazona auropalliata,-85.6520176,10.6752
eBird,Amazona auropalliata,-84.5908793,9.8302304
eBird,Amazona auropalliata,-84.09058,14.40393
eBird,Amazona auropalliata,-84.5978952,9.7608646
eBird,Amazona auropalliata,-84.642899,9.8523832
eBird,Amazona auropalliata,-84.6056999,9.7811556
eBird,Amazona auropalliata,-84.05457,14.38695
eBird,Amazona auropalliata,-83.9363408,14.3983685
eBird,Amazona auropalliata,-84.2630339,13.5323052
eBird,Amazona auropalliata,-85.561974,11.5173686
eBird,Amazona auropalliata,-85.5541742,11.511208
eBird,Amazona auropalliata,-92.7548754,15.0683526
eBird,Amazona auropalliata,-84.6154761,9.7569246
eBird,Amazona auropalliata,-84.6276748,9.7798263
eBird,Amazona auropalliata,-85.6971872,10.9443341
eBird,Amazona auropalliata,-85.7257175,10.9218932
eBird,Amazona auropalliata,-85.7213402,10.9207976
eBird,Amazona auropalliata,-85.3747628,10.7768538
eBird,Amazona auropalliata,-92.9937744,15.3303796
eBird,Amazona auropalliata,-92.9716301,15.2823222
eBird,Amazona auropalliata,-85.5710852,10.5278186
eBird,Amazona auropalliata,-85.4524532,14.3983067
eBird,Amazona auropalliata,-86.3448411,16.4183746
eBird,Amazona auropalliata,-85.7595348,11.1581926
eBird,Amazona auropalliata,-84.12817,9.971459
eBird,Amazona auropalliata,-85.34999,10.34768
eBird,Amazona auropalliata,-87.544384,12.9935184
eBird,Amazona auropalliata,-91.1367738,14.5228543
eBird,Amazona auropalliata,-84.630829,9.778249
eBird,Amazona auropalliata,-85.3342894,10.3830948
eBird,Amazona auropalliata,-89.2244916,13.6656494
eBird,Amazona auropalliata,-90.5626202,14.6509806
eBird,Amazona auropalliata,-90.5574274,14.651126
eBird,Amazona auropalliata,-90.5601525,14.6516657
eBird,Amazona auropalliata,-85.847936,10.334578
eBird,Amazona auropalliata,-91.1363554,14.5224804
eBird,Amazona auropalliata,-85.7177353,11.0323331
eBird,Amazona auropalliata,-84.609799,9.812933
eBird,Amazona auropalliata,-84.9710727,9.9416437
eBird,Amazona auropalliata,-84.61536,9.85715
eBird,Amazona auropalliata,-85.618,10.8381111
eBird,Amazona auropalliata,-84.6042829,9.8892018
eBird,Amazona auropalliata,-91.031642,13.9186552
eBird,Amazona auropalliata,-84.6233087,15.166436
eBird,Amazona auropalliata,-84.8723098,15.0445117
eBird,Amazona auropalliata,-85.107742,10.541007
eBird,Amazona auropalliata,-85.420027,10.32286
eBird,Amazona auropalliata,-85.3817568,10.4898135
eBird,Amazona auropalliata,-85.3726351,10.4630534
eBird,Amazona auropalliata,-85.2014691,10.5932002
eBird,Amazona auropalliata,-89.2467391,13.6694024
eBird,Amazona auropalliata,-84.941165,9.8214373
eBird,Amazona auropalliata,-92.276144,15.1346044
eBird,Amazona auropalliata,-85.011692,9.746655
eBird,Amazona auropalliata,-92.2737408,15.1316217
eBird,Amazona auropalliata,-84.70894,9.87894
eBird,Amazona auropalliata,-84.6236944,9.7735569
eBird,Amazona auropalliata,-85.812428,10.1663637
eBird,Amazona auropalliata,-92.3294866,15.1735674
eBird,Amazona auropalliata,-92.3140695,15.1759173
eBird,Amazona auropalliata,-85.7928586,11.1388986
eBird,Amazona auropalliata,-85.535072,11.445876
eBird,Amazona auropalliata,-84.9286079,9.9136447
eBird,Amazona auropalliata,-84.9192524,9.9117846
eBird,Amazona auropalliata,-89.214782,13.7053631
eBird,Amazona auropalliata,-86.8868197,16.1169321
eBird,Amazona auropalliata,-84.8367906,11.4987393
eBird,Amazona auropalliata,-85.749931,10.528247
eBird,Amazona auropalliata,-85.0635338,11.1610136
eBird,Amazona auropalliata,-85.0534272,11.1719603
eBird,Amazona auropalliata,-85.5643129,11.5162753
eBird,Amazona auropalliata,-85.5671024,11.5192188
eBird,Amazona auropalliata,-85.5625749,11.4564298
eBird,Amazona auropalliata,-85.5614591,11.5175789
eBird,Amazona auropalliata,-85.5177927,11.479562
eBird,Amazona auropalliata,-91.3905215,14.3764046
eBird,Amazona auropalliata,-85.7180142,11.5113552
eBird,Amazona auropalliata,-85.763505,11.212058
eBird,Amazona auropalliata,-85.924637,11.308494
eBird,Amazona auropalliata,-85.92215,11.3095283
eBird,Amazona auropalliata,-85.8977222,11.3160399
eBird,Amazona auropalliata,-85.9091163,11.3336082
eBird,Amazona auropalliata,-85.9047528,11.317049
eBird,Amazona auropalliata,-84.0104878,9.9338619
eBird,Amazona auropalliata,-85.6178243,10.8396977
eBird,Amazona auropalliata,-85.7254386,11.1937684
eBird,Amazona auropalliata,-87.0989227,13.023959
eBird,Amazona auropalliata,-85.760848,11.109965
eBird,Amazona auropalliata,-90.5575562,14.6517695
eBird,Amazona auropalliata,-85.717565,10.937087
eBird,Amazona auropalliata,-90.561955,14.6530411
eBird,Amazona auropalliata,-84.8486298,9.9775576
eBird,Amazona auropalliata,-84.5628624,11.0912781
eBird,Amazona auropalliata,-85.1432061,10.1577308
eBird,Amazona auropalliata,-84.6155405,9.757197
eBird,Amazona auropalliata,-85.7052114,10.8378938
eBird,Amazona auropalliata,-85.3157902,10.5406819
eBird,Amazona auropalliata,-84.778297,11.121855
eBird,Amazona auropalliata,-87.3604,13.22658
eBird,Amazona auropalliata,-85.9215102,11.3076902
eBird,Amazona auropalliata,-84.4512,14.7136
eBird,Amazona auropalliata,-84.4556808,14.7391097
eBird,Amazona auropalliata,-84.4487,14.7479
eBird,Amazona auropalliata,-84.4695,14.8099
eBird,Amazona auropalliata,-85.6080437,10.8607026
eBird,Amazona auropalliata,-92.8277779,15.6114642
eBird,Amazona auropalliata,-89.2019368,13.7215374
eBird,Amazona auropalliata,-90.5598521,14.650254
eBird,Amazona auropalliata,-90.56144,14.6513024
eBird,Amazona auropalliata,-91.092237,14.39538
eBird,Amazona auropalliata,-91.383352,14.378299
eBird,Amazona auropalliata,-91.390555,14.38472
eBird,Amazona auropalliata,-91.606637,14.659118
eBird,Amazona auropalliata,-90.562313,14.653248
eBird,Amazona auropalliata,-91.134571,14.521946
eBird,Amazona auropalliata,-87.5018549,12.9397157
eBird,Amazona auropalliata,-91.138587,14.516585
eBird,Amazona auropalliata,-91.735207,14.634524
eBird,Amazona auropalliata,-90.5624914,14.6514581
eBird,Amazona auropalliata,-84.8672629,10.0991656
eBird,Amazona auropalliata,-87.4033642,13.266095
eBird,Amazona auropalliata,-87.44098,13.27683
eBird,Amazona auropalliata,-84.945124,9.8923423
eBird,Amazona auropalliata,-86.7978716,12.5669763
eBird,Amazona auropalliata,-85.7388067,11.0917026
eBird,Amazona auropalliata,-90.5577774,14.6516034
eBird,Amazona auropalliata,-85.5274379,9.8815078
eBird,Amazona auropalliata,-84.6840677,11.0286348
eBird,Amazona auropalliata,-87.6055048,12.9957402
eBird,Amazona auropalliata,-93.8006003,15.9308788
eBird,Amazona auropalliata,-85.4766305,9.8598763
eBird,Amazona auropalliata,-84.1917334,9.9372535
eBird,Amazona auropalliata,-85.1460814,10.3286833
eBird,Amazona auropalliata,-85.5375874,11.4837123
eBird,Amazona auropalliata,-84.318998,10.050131
eBird,Amazona auropalliata,-86.8933019,16.1055021
eBird,Amazona auropalliata,-86.89768,16.1042
eBird,Amazona auropalliata,-84.506793,9.8824446
eBird,Amazona auropalliata,-85.5133114,10.7513058
eBird,Amazona auropalliata,-84.4681263,11.0361571
eBird,Amazona auropalliata,-87.4995925,12.8782755
eBird,Amazona auropalliata,-84.8952718,9.8290621
eBird,Amazona auropalliata,-85.5966592,10.5438065
eBird,Amazona auropalliata,-87.5706358,13.0005148
eBird,Amazona auropalliata,-85.8024073,11.2045034
eBird,Amazona auropalliata,-85.7595885,11.1092846
eBird,Amazona auropalliata,-87.5041831,12.8890598
eBird,Amazona auropalliata,-90.5646372,14.6486763
eBird,Amazona auropalliata,-89.2163296,13.6833636
eBird,Amazona auropalliata,-85.659366,11.207145
eBird,Amazona auropalliata,-86.5798493,16.3213427
eBird,Amazona auropalliata,-84.305943,10.0687234
eBird,Amazona auropalliata,-87.603544,13.022545
eBird,Amazona auropalliata,-90.0125635,13.693587
eBird,Amazona auropalliata,-89.1482632,13.7150081
eBird,Amazona auropalliata,-85.455038,10.678601
eBird,Amazona auropalliata,-85.6732106,11.015356
eBird,Amazona auropalliata,-84.326158,10.092298
eBird,Amazona auropalliata,-85.0710654,10.3826779
eBird,Amazona auropalliata,-85.8368366,10.3054965
eBird,Amazona auropalliata,-85.8351632,10.3079614
eBird,Amazona auropalliata,-85.534212,11.484886
eBird,Amazona auropalliata,-85.5528116,10.7120299
eBird,Amazona auropalliata,-85.0711513,10.4815665
eBird,Amazona auropalliata,-84.243565,10.012053
eBird,Amazona auropalliata,-85.0645638,10.365919
eBird,Amazona auropalliata,-89.938022,13.688707
eBird,Amazona auropalliata,-85.0877488,10.5072753
eBird,Amazona auropalliata,-85.2792263,10.4730421
eBird,Amazona auropalliata,-84.4561294,14.748451
eBird,Amazona auropalliata,-84.4487478,14.748225
eBird,Amazona auropalliata,-84.3972634,14.777278
eBird,Amazona auropalliata,-85.7176924,10.9268655
eBird,Amazona auropalliata,-87.500207,13.000956
eBird,Amazona auropalliata,-85.6991315,10.5515249
eBird,Amazona auropalliata,-85.513962,10.403816
eBird,Amazona auropalliata,-89.204725,13.718169
eBird,Amazona auropalliata,-89.2402873,13.6767335
eBird,Amazona auropalliata,-85.4235023,10.4941521
eBird,Amazona auropalliata,-85.4376912,10.4741393
eBird,Amazona auropalliata,-85.4329813,10.5139105
eBird,Amazona auropalliata,-85.4336572,10.3951304
eBird,Amazona auropalliata,-92.836667,15.171
eBird,Amazona auropalliata,-84.246956,9.978277
eBird,Amazona auropalliata,-93.144669,15.658146
eBird,Amazona auropalliata,-85.7154725,11.0282672
eBird,Amazona auropalliata,-87.4710846,12.8776374
eBird,Amazona auropalliata,-84.6798277,9.8473938
eBird,Amazona auropalliata,-85.7933736,15.9836087
eBird,Amazona auropalliata,-87.8239861,17.2505313
eBird,Amazona auropalliata,-93.155329,15.660039
eBird,Amazona auropalliata,-92.3362983,15.1737792
eBird,Amazona auropalliata,-86.1874008,11.5335158
eBird,Amazona auropalliata,-84.554407,9.906508
eBird,Amazona auropalliata,-87.4321175,13.170283
eBird,Amazona auropalliata,-85.6332242,10.2746583
eBird,Amazona auropalliata,-85.5131813,10.7510518
eBird,Amazona auropalliata,-85.1273918,10.1836947
eBird,Amazona auropalliata,-85.1966728,10.0373152
eBird,Amazona auropalliata,-89.2071202,13.7027442
eBird,Amazona auropalliata,-91.1365495,14.5225978
eBird,Amazona auropalliata,-84.2500091,9.9840454
eBird,Amazona auropalliata,-85.37652,10.35985
eBird,Amazona auropalliata,-84.6300888,9.7763929
eBird,Amazona auropalliata,-85.2772522,9.9519432
eBird,Amazona auropalliata,-85.3220129,10.3273322
eBird,Amazona auropalliata,-86.3974071,12.2249795
eBird,Amazona auropalliata,-85.563287,11.456422
eBird,Amazona auropalliata,-85.5308175,10.5918134
eBird,Amazona auropalliata,-89.221639,13.6829032
eBird,Amazona auropalliata,-91.1305613,14.5321145
eBird,Amazona auropalliata,-85.4103649,10.7203003
eBird,Amazona auropalliata,-84.5727539,9.7807913
eBird,Amazona auropalliata,-85.1333333,10.2833333
eBird,Amazona auropalliata,-87.5026301,12.9372781
eBird,Amazona auropalliata,-85.2471258,10.2467894
eBird,Amazona auropalliata,-84.6363544,9.7821869
eBird,Amazona auropalliata,-89.2294667,13.692343
eBird,Amazona auropalliata,-85.5950403,10.5766998
eBird,Amazona auropalliata,-85.1894129,10.3683673
eBird,Amazona auropalliata,-85.748291,10.8521888
eBird,Amazona auropalliata,-89.18577,13.712555
eBird,Amazona auropalliata,-89.2094927,13.701913
eBird,Amazona auropalliata,-85.0348533,10.7199089
eBird,Amazona auropalliata,-90.4391785,13.8935749
eBird,Amazona auropalliata,-87.1644545,13.1063137
eBird,Amazona auropalliata,-84.44206,15.7103
eBird,Amazona auropalliata,-92.77511,15.1542605
eBird,Amazona auropalliata,-89.2312259,13.6827486
eBird,Amazona auropalliata,-84.5387153,15.7733652
eBird,Amazona auropalliata,-84.54127,15.7349
eBird,Amazona auropalliata,-84.6090369,9.815078
eBird,Amazona auropalliata,-92.9651495,15.2872485
eBird,Amazona auropalliata,-85.697081,10.944237
eBird,Amazona auropalliata,-90.6262887,14.098619
eBird,Amazona auropalliata,-90.4775972,13.890116
eBird,Amazona auropalliata,-85.0185517,10.4934787
eBird,Amazona auropalliata,-85.8005565,11.2170061
eBird,Amazona auropalliata,-85.6685972,10.9344079
eBird,Amazona auropalliata,-84.9794344,11.1709539
eBird,Amazona auropalliata,-85.6322908,10.1319829
eBird,Amazona auropalliata,-91.128173,14.5315589
eBird,Amazona auropalliata,-85.0520325,10.1372847
eBird,Amazona auropalliata,-86.2927816,12.0900872
eBird,Amazona auropalliata,-90.4862564,14.6030393
eBird,Amazona auropalliata,-84.645462,9.800459
eBird,Amazona auropalliata,-89.1488814,13.7149967
eBird,Amazona auropalliata,-87.496929,12.9865327
eBird,Amazona auropalliata,-91.135306,14.5248488
eBird,Amazona auropalliata,-90.5597502,14.6111075
eBird,Amazona auropalliata,-85.6078291,10.8502711
eBird,Amazona auropalliata,-85.5598195,11.4415504
eBird,Amazona auropalliata,-85.5513954,10.8258031
eBird,Amazona auropalliata,-86.349529,16.389927
